Task,Origin,Destination,Leg_Count,Legs,Assigned_Fleet,Seat_Capacity_Per_Leg,Seat_Capacity,Task_Capacity,Total_Fly_Minutes,Fly_Minutes,Passenger_Boardings,Expected_Passengers,Total_Sold,Total_Unmet,Expected_Load(%),Load_Factor(%),Attributed_Revenue,Revenue,Operating_Cost,Cost,Attributed_Profit,Profit,Avg_Shadow_Price,Max_Shadow_Price,Shadow_Price_Summary,Product_Count,Is_Overnight_Task,Is_Super_Flight,Recommendation_Tag,Recommendation_Reason
BA2142,TFB,CPJ,1,BA2142TFBCPJ,F12C12Y48,48,48,48,87,87,29.05,29.05,26.95,0.0,60.52,60.52,3124.7,3124.7,2766.6,2766.6,358.1,358.1,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,12,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2148,TFB,CPJ,1,BA2148TFBCPJ,F16C0Y165,165,165,165,90,90,110.9,110.9,91.2,1.18,67.21,67.21,10574.83,10574.83,6903.0,6903.0,3671.83,3671.83,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,37,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2151,TFB,QEY,1,BA2151TFBQEY,F16C0Y165,165,165,165,51,51,94.75,94.75,76.8,2.6,57.42,57.42,7920.75,7920.75,3911.7,3911.7,4009.05,4009.05,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,78,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2155,FBU,TFB,1,BA2155FBUTFB,F0C0Y76,76,76,76,41,41,74.35,74.35,70.08,6.59,97.83,97.83,5161.86,5161.86,1633.17,1633.17,3528.69,3528.69,1.725,1.725,avg=1.73; max=1.73; positive_legs=1,28,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2158,TFB,FBU,1,BA2158TFBFBU,F12C12Y48,48,48,48,39,39,21.65,21.65,20.53,0.0,45.1,45.1,1628.1,1628.1,1240.2,1240.2,387.9,387.9,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,14,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2159,FBU,TFB,1,BA2159FBUTFB,F0C0Y76,76,76,76,44,44,69.75,69.75,63.52,0.57,91.78,91.78,5132.15,5132.15,1752.67,1752.67,3379.48,3379.48,0.4375,0.4375,avg=0.44; max=0.44; positive_legs=1,34,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2162,QEY,TFB,1,BA2162QEYTFB,F12C12Y48,48,48,48,49,49,38.75,38.75,26.28,2.82,80.73,80.73,3490.71,3490.71,1558.2,1558.2,1932.51,1932.51,0.0525,0.0525,avg=0.05; max=0.05; positive_legs=1,52,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2170,QEY,TFB,1,BA2170QEYTFB,F0C0Y76,76,76,76,49,49,72.9,72.9,48.95,8.37,95.92,95.92,5527.64,5527.64,1951.83,1951.83,3575.81,3575.81,0.7775,0.7775,avg=0.78; max=0.78; positive_legs=1,75,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2172,QEY,TFB,1,BA2172QEYTFB,F16C0Y165,165,165,165,49,49,163.2,163.2,138.68,8.37,98.91,98.91,17065.27,17065.27,3758.3,3758.3,13306.97,13306.97,1.675,1.675,avg=1.68; max=1.68; positive_legs=1,168,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2174,QEY,TFB,1,BA2174QEYTFB,F12C12Y48,48,48,48,51,51,47.55,47.55,35.7,12.59,99.06,99.06,4465.9,4465.9,1621.8,1621.8,2844.1,2844.1,0.5975,0.5975,avg=0.60; max=0.60; positive_legs=1,52,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2175,TFB,QEY,1,BA2175TFBQEY,F16C0Y165,165,165,165,45,45,78.4,78.4,54.93,12.35,47.52,47.52,7851.9,7851.9,3451.5,3451.5,4400.4,4400.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,95,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2179,TFB,SEN,1,BA2179TFBSEN,F0C0Y76,76,76,76,59,59,70.05,70.05,57.27,0.42,92.17,92.17,6861.6,6861.6,2350.17,2350.17,4511.43,4511.43,0.485,0.485,avg=0.49; max=0.49; positive_legs=1,45,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2181,TFB,QEY,1,BA2181TFBQEY,F0C0Y76,76,76,76,52,52,68.9,68.9,46.28,12.22,90.66,90.66,5900.12,5900.12,2071.33,2071.33,3828.79,3828.79,0.0475,0.0475,avg=0.05; max=0.05; positive_legs=1,64,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2192,TFB,HFH,1,BA2192TFBHFH,F0C0Y76,76,76,76,58,58,54.05,54.05,45.9,0.0,71.12,71.12,5357.2,5357.2,2310.33,2310.33,3046.87,3046.87,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,30,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2193,HFH,TFB,1,BA2193HFHTFB,F12C12Y48,48,48,48,64,64,47.9,47.9,43.7,10.5,99.79,99.79,5038.98,5038.98,2035.2,2035.2,3003.78,3003.78,3.315,3.315,avg=3.32; max=3.32; positive_legs=1,24,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2196,MBY,NNI,1,BA2196MBYNNI,F0C0Y76,76,76,76,71,71,38.9,38.9,38.9,0.0,51.18,51.18,3713.3,3713.3,2828.17,2828.17,885.13,885.13,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,8,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2199,NNI,MBY,1,BA2199NNIMBY,F0C0Y76,76,76,76,74,74,48.7,48.7,48.7,0.0,64.08,64.08,4793.95,4793.95,2947.67,2947.67,1846.28,1846.28,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,10,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2202,TFB,ZLN,1,BA2202TFBZLN,F0C0Y72,72,72,72,38,38,23.45,23.45,21.0,0.0,32.57,32.57,1988.3,1988.3,1513.67,1513.67,474.63,474.63,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,15,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2203,ZLN,TFB,1,BA2203ZLNTFB,F0C0Y76,76,76,76,42,42,74.0,74.0,68.23,4.97,97.37,97.37,5222.85,5222.85,1673.0,1673.0,3549.85,3549.85,1.415,1.415,avg=1.41; max=1.41; positive_legs=1,19,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2204,TFB,ZWS,1,BA2204TFBZWS,F0C0Y72,72,72,72,53,53,67.95,67.95,47.33,1.12,94.38,94.38,8317.54,8317.54,2111.17,2111.17,6206.37,6206.37,0.8025,0.8025,avg=0.80; max=0.80; positive_legs=1,54,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2207,ZLN,TFB,1,BA2207ZLNTFB,F16C0Y165,165,165,165,40,40,107.65,107.65,103.0,0.0,65.24,65.24,7710.35,7710.35,3068.0,3068.0,4642.35,4642.35,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,19,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2208,TFB,ZLN,1,BA2208TFBZLN,F0C0Y76,76,76,76,40,40,67.15,67.15,59.76,0.41,88.36,88.36,4309.3,4309.3,1593.33,1593.33,2715.97,2715.97,0.28,0.28,avg=0.28; max=0.28; positive_legs=1,22,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2213,QVX,TFB,1,BA2213QVXTFB,F12C12Y48,48,48,48,67,67,35.65,35.65,33.42,0.12,74.27,74.27,4204.8,4204.8,2130.6,2130.6,2074.2,2074.2,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,15,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2216,TFB,QVX,1,BA2216TFBQVX,F12C12Y48,48,48,48,65,65,27.3,27.3,25.2,0.05,56.88,56.88,3196.77,3196.77,2067.0,2067.0,1129.77,1129.77,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,44,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2219,QVX,TFB,1,BA2219QVXTFB,F0C0Y76,76,76,76,68,68,66.2,66.2,59.03,0.65,87.11,87.11,7027.68,7027.68,2708.67,2708.67,4319.01,4319.01,0.1875,0.1875,avg=0.19; max=0.19; positive_legs=1,42,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2220,TFB,QVX,1,BA2220TFBQVX,F0C0Y76,76,76,76,65,65,43.85,43.85,41.64,0.0,57.7,57.7,4285.72,4285.72,2589.17,2589.17,1696.56,1696.56,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2222,SEN,TFB,1,BA2222SENTFB,F0C0Y76,76,76,76,64,64,75.05,75.05,60.4,5.75,98.75,98.75,6711.3,6711.3,2549.33,2549.33,4161.97,4161.97,0.315,0.315,avg=0.32; max=0.32; positive_legs=1,30,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2223,QEY,CPJ,1,BA2223QEYCPJ,F0C0Y76,76,76,76,77,77,75.35,75.35,68.98,9.83,99.14,99.14,7390.67,7390.67,3067.17,3067.17,4323.51,4323.51,2.72,2.72,avg=2.72; max=2.72; positive_legs=1,27,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2225,HFH,TFB,1,BA2225HFHTFB,F0C0Y76,76,76,76,64,64,44.45,44.45,36.2,0.0,58.49,58.49,4140.02,4140.02,2549.33,2549.33,1590.69,1590.69,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,30,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2227,ZWS,TFB,1,BA2227ZWSTFB,F0C0Y72,72,72,72,50,50,49.75,49.75,40.63,0.0,69.1,69.1,6762.59,6762.59,1991.67,1991.67,4770.92,4770.92,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,31,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2231,CPJ,TFB,1,BA2231CPJTFB,F0C0Y76,76,76,76,90,90,65.0,65.0,52.9,0.3,85.53,85.53,6504.4,6504.4,3585.0,3585.0,2919.4,2919.4,0.32,0.32,avg=0.32; max=0.32; positive_legs=1,18,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2232,QEY,ZWS,1,BA2232QEYZWS,F12C12Y48,48,48,48,70,70,40.95,40.95,28.75,0.18,85.31,85.31,4843.75,4843.75,2226.0,2226.0,2617.75,2617.75,0.1025,0.1025,avg=0.10; max=0.10; positive_legs=1,33,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2233,ZWS,TFB,1,BA2233ZWSTFB,F0C0Y76,76,76,76,51,51,47.6,47.6,34.45,0.0,62.63,62.63,5222.43,5222.43,2031.5,2031.5,3190.93,3190.93,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,38,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2234,TFB,HFH,1,BA2234TFBHFH,F0C0Y76,76,76,76,60,60,63.6,63.6,48.55,1.05,83.68,83.68,6117.82,6117.82,2390.0,2390.0,3727.82,3727.82,0.01,0.01,avg=0.01; max=0.01; positive_legs=1,30,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2235,HFH,TFB,1,BA2235HFHTFB,F0C0Y76,76,76,76,64,64,76.0,76.0,54.78,45.38,100.0,100.0,7956.82,7956.82,2549.33,2549.33,5407.48,5407.48,3.7325,3.7325,avg=3.73; max=3.73; positive_legs=1,104,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2236,SEN,QEY,1,BA2236SENQEY,F0C0Y76,76,76,76,40,40,47.15,47.15,35.84,0.21,62.04,62.04,3224.13,3224.13,1593.33,1593.33,1630.8,1630.8,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,32,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2237,CPJ,TFB,1,BA2237CPJTFB,F0C0Y76,76,76,76,91,91,76.0,76.0,65.3,29.32,100.0,100.0,9129.92,9129.92,3624.83,3624.83,5505.09,5505.09,4.12,4.12,avg=4.12; max=4.12; positive_legs=1,77,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2239,CPJ,TFB,1,BA2239CPJTFB,F0C0Y76,76,76,76,93,93,45.65,45.65,41.28,0.0,60.07,60.07,4989.25,4989.25,3704.5,3704.5,1284.75,1284.75,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,22,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2241,HFH,TFB,1,BA2241HFHTFB,F0C0Y76,76,76,76,64,64,74.75,74.75,61.88,3.58,98.36,98.36,7934.15,7934.15,2549.33,2549.33,5384.82,5384.82,1.6925,1.6925,avg=1.69; max=1.69; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2242,TFB,ZWS,1,BA2242TFBZWS,F0C0Y76,76,76,76,48,48,72.75,72.75,61.18,2.88,95.72,95.72,9042.8,9042.8,1912.0,1912.0,7130.8,7130.8,1.8175,1.8175,avg=1.82; max=1.82; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2243,ZWS,TFB,1,BA2243ZWSTFB,F0C0Y76,76,76,76,51,51,30.3,30.3,28.97,0.0,39.87,39.87,3996.25,3996.25,2031.5,2031.5,1964.75,1964.75,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2246,QEY,TFB,1,BA2246QEYTFB,F16C0Y165,165,165,165,52,52,165.0,165.0,134.23,24.15,100.0,100.0,17060.09,17060.09,3988.4,3988.4,13071.69,13071.69,2.4375,2.4375,avg=2.44; max=2.44; positive_legs=1,154,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2248,TFB,HFH,1,BA2248TFBHFH,F0C0Y76,76,76,76,59,59,71.2,71.2,57.2,2.25,93.68,93.68,6838.52,6838.52,2350.17,2350.17,4488.36,4488.36,1.0325,1.0325,avg=1.03; max=1.03; positive_legs=1,48,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2249,HFH,TFB,1,BA2249HFHTFB,F12C12Y48,48,48,48,67,67,46.4,46.4,38.98,2.7,96.67,96.67,4906.87,4906.87,2130.6,2130.6,2776.27,2776.27,1.49,1.49,avg=1.49; max=1.49; positive_legs=1,29,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2250,SOP,TFB,1,BA2250SOPTFB,F0C0Y76,76,76,76,125,125,76.0,76.0,71.5,21.71,100.0,100.0,10927.55,10927.55,4979.17,4979.17,5948.38,5948.38,5.24,5.24,avg=5.24; max=5.24; positive_legs=1,38,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2255,TFB,SOP,1,BA2255TFBSOP,F0C0Y76,76,76,76,117,117,58.95,58.95,51.61,0.03,77.57,77.57,7335.31,7335.31,4660.5,4660.5,2674.81,2674.81,0.1875,0.1875,avg=0.19; max=0.19; positive_legs=1,24,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2259,TFB,SOP,1,BA2259TFBSOP,F0C0Y76,76,76,76,120,120,76.0,76.0,64.9,28.39,100.0,100.0,9596.6,9596.6,4780.0,4780.0,4816.6,4816.6,4.9675,4.9675,avg=4.97; max=4.97; positive_legs=1,38,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2264,TFB,ZWS,1,BA2264TFBZWS,F12C12Y48,48,48,48,52,52,28.5,28.5,25.57,0.0,59.38,59.38,3991.23,3991.23,1653.6,1653.6,2337.63,2337.63,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,25,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2265,ZWS,TFB,1,BA2265ZWSTFB,F16C0Y165,165,165,165,50,50,109.5,109.5,93.33,0.0,66.36,66.36,12774.88,12774.88,3835.0,3835.0,8939.88,8939.88,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,49,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2266,TFB,ZWS,1,BA2266TFBZWS,F16C0Y165,165,165,165,52,52,98.4,98.4,73.85,0.0,59.64,59.64,12290.15,12290.15,3988.4,3988.4,8301.75,8301.75,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,79,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2267,ZWS,TFB,1,BA2267ZWSTFB,F12C12Y48,48,48,48,51,51,40.55,40.55,32.17,0.42,84.48,84.48,4232.45,4232.45,1621.8,1621.8,2610.65,2610.65,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,31,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2268,TFB,CPJ,1,BA2268TFBCPJ,F0C0Y76,76,76,76,84,84,70.0,70.0,61.02,0.9,92.11,92.11,7898.85,7898.85,3346.0,3346.0,4552.85,4552.85,0.6025,0.6025,avg=0.60; max=0.60; positive_legs=1,48,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2269,CPJ,TFB,1,BA2269CPJTFB,F16C0Y165,165,165,165,96,96,145.3,145.3,134.92,1.25,88.06,88.06,15298.85,15298.85,7363.2,7363.2,7935.65,7935.65,0.3875,0.3875,avg=0.39; max=0.39; positive_legs=1,59,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2270,TFB,HFH,1,BA2270TFBHFH,F0C0Y76,76,76,76,59,59,65.65,65.65,54.14,0.38,86.38,86.38,6398.79,6398.79,2350.17,2350.17,4048.62,4048.62,0.28,0.28,avg=0.28; max=0.28; positive_legs=1,39,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2273,TFB,SEN,1,BA2273TFBSEN,F0C0Y76,76,76,76,58,58,68.75,68.75,62.0,5.3,90.46,90.46,7784.62,7784.62,2310.33,2310.33,5474.29,5474.29,0.43,0.43,avg=0.43; max=0.43; positive_legs=1,46,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2278,SEN,TFB,1,BA2278SENTFB,F12C12Y48,48,48,48,63,63,34.95,34.95,32.0,0.0,72.81,72.81,3727.78,3727.78,2003.4,2003.4,1724.38,1724.38,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,23,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2280,FVH,TFB,1,BA2280FVHTFB,F0C0Y76,76,76,76,62,62,76.0,76.0,60.76,8.03,100.0,100.0,8699.82,8699.82,2469.67,2469.67,6230.16,6230.16,1.355,1.355,avg=1.35; max=1.35; positive_legs=1,85,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2281,TFB,FVH,1,BA2281TFBFVH,F0C0Y76,76,76,76,60,60,72.4,72.4,55.05,1.3,95.26,95.26,5827.72,5827.72,2390.0,2390.0,3437.72,3437.72,0.24,0.24,avg=0.24; max=0.24; positive_legs=1,46,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2284,TFB,GDB,1,BA2284TFBGDB,F0C0Y76,76,76,76,85,85,75.85,75.85,67.12,7.95,99.8,99.8,9791.83,9791.83,3385.83,3385.83,6406.0,6406.0,4.3875,4.3875,avg=4.39; max=4.39; positive_legs=1,48,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2285,GDB,TFB,1,BA2285GDBTFB,F0C0Y76,76,76,76,90,90,59.9,59.9,52.0,0.0,78.82,78.82,7251.15,7251.15,3585.0,3585.0,3666.15,3666.15,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,26,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2288,TFB,GDB,1,BA2288TFBGDB,F0C0Y76,76,76,76,81,81,65.7,65.7,61.93,0.39,86.45,86.45,8476.85,8476.85,3226.5,3226.5,5250.35,5250.35,0.2475,0.2475,avg=0.25; max=0.25; positive_legs=1,25,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2289,GDB,TFB,1,BA2289GDBTFB,F0C0Y76,76,76,76,90,90,65.3,65.3,58.88,0.95,85.92,85.92,8578.45,8578.45,3585.0,3585.0,4993.45,4993.45,0.5675,0.5675,avg=0.57; max=0.57; positive_legs=1,26,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2294,SEN,TFB,1,BA2294SENTFB,F0C0Y76,76,76,76,63,63,76.0,76.0,66.42,22.0,100.0,100.0,8321.8,8321.8,2509.5,2509.5,5812.3,5812.3,3.355,3.355,avg=3.36; max=3.36; positive_legs=1,56,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2295,TFB,FVH,1,BA2295TFBFVH,F0C0Y76,76,76,76,62,62,42.3,42.3,40.02,0.0,55.66,55.66,5433.85,5433.85,2469.67,2469.67,2964.18,2964.18,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,19,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2296,FVH,TFB,1,BA2296FVHTFB,F16C0Y165,165,165,165,66,66,154.1,154.1,112.01,0.93,93.39,93.39,14948.65,14948.65,5062.2,5062.2,9886.45,9886.45,0.1525,0.1525,avg=0.15; max=0.15; positive_legs=1,83,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2297,TFB,SEN,1,BA2297TFBSEN,F0C0Y76,76,76,76,61,61,52.05,52.05,44.95,4.2,68.49,68.49,5485.78,5485.78,2429.83,2429.83,3055.94,3055.94,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,38,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2298,FVH,TFB,1,BA2298FVHTFB,F0C0Y76,76,76,76,63,63,45.1,45.1,36.92,0.03,59.34,59.34,5597.75,5597.75,2509.5,2509.5,3088.25,3088.25,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,32,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2299,TFB,FVH,1,BA2299TFBFVH,F16C0Y165,165,165,165,62,62,84.95,84.95,71.28,0.12,51.48,51.48,8455.82,8455.82,4755.4,4755.4,3700.42,3700.42,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,61,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2301,CPJ,QEY,1,BA2301CPJQEY,F0C0Y76,76,76,76,80,80,69.55,69.55,62.32,1.65,91.51,91.51,6132.55,6132.55,3186.67,3186.67,2945.88,2945.88,1.045,1.045,avg=1.04; max=1.04; positive_legs=1,24,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2302,TFB,CJM,1,BA2302TFBCJM,F0C0Y76,76,76,76,126,126,71.85,71.85,62.35,0.68,94.54,94.54,9371.88,9371.88,5019.0,5019.0,4352.88,4352.88,0.55,0.55,avg=0.55; max=0.55; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2311,QEY,CPJ,1,BA2311QEYCPJ,F0C0Y76,76,76,76,80,80,62.85,62.85,60.67,0.55,82.7,82.7,6299.15,6299.15,3186.67,3186.67,3112.48,3112.48,0.16,0.16,avg=0.16; max=0.16; positive_legs=1,16,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
BA2314,TFB,ZWS,1,BA2314TFBZWS,F0C0Y76,76,76,76,49,49,68.55,68.55,49.33,1.43,90.2,90.2,8381.38,8381.38,1951.83,1951.83,6429.54,6429.54,1.015,1.015,avg=1.01; max=1.01; positive_legs=1,69,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2325,QEY,SEN,1,BA2325QEYSEN,F0C0Y76,76,76,76,40,40,76.0,76.0,62.08,11.18,100.0,100.0,5818.68,5818.68,1593.33,1593.33,4225.34,4225.34,1.3575,1.3575,avg=1.36; max=1.36; positive_legs=1,33,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2327,HFH,TFB,1,BA2327HFHTFB,F0C0Y76,76,76,76,65,65,76.0,76.0,61.27,49.15,100.0,100.0,7923.55,7923.55,2589.17,2589.17,5334.38,5334.38,3.7075,3.7075,avg=3.71; max=3.71; positive_legs=1,69,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2328,NGS,QEY,1,BA2328NGSQEY,F0C0Y76,76,76,76,59,59,76.0,76.0,64.52,6.83,100.0,100.0,6170.48,6170.48,2350.17,2350.17,3820.32,3820.32,1.36,1.36,avg=1.36; max=1.36; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2329,QEY,NGS,1,BA2329QEYNGS,F0C0Y76,76,76,76,59,59,74.1,74.1,65.43,4.07,97.5,97.5,7534.05,7534.05,2350.17,2350.17,5183.88,5183.88,2.08,2.08,avg=2.08; max=2.08; positive_legs=1,26,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2331,HFH,TFB,1,BA2331HFHTFB,F0C0Y76,76,76,76,64,64,76.0,76.0,55.95,20.82,100.0,100.0,7703.85,7703.85,2549.33,2549.33,5154.52,5154.52,3.2125,3.2125,avg=3.21; max=3.21; positive_legs=1,83,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
