Product,Max_Demand,Sold_Tickets,Legs,Tasks,Assigned_Fleets
P031098,0.05,0.05,BA2019QEYSEN -> AA0830IOMQEY,BA2019 -> AA0830,F0C0Y76 -> F16C0Y165
P031100,0.02,0.02,BA2019QEYSEN -> AA0830IOMQEY,BA2019 -> AA0830,F0C0Y76 -> F16C0Y165
P031101,1.32,1.32,BA2019QEYSEN -> AA0830IOMQEY,BA2019 -> AA0830,F0C0Y76 -> F16C0Y165
P031103,0.54,0.54,BA2019QEYSEN -> AA0830IOMQEY,BA2019 -> AA0830,F0C0Y76 -> F16C0Y165
P031105,0.05,0.05,BA2019QEYSEN -> AA0830IOMQEY,BA2019 -> AA0830,F0C0Y76 -> F16C0Y165
P031106,1.93,1.93,BA2019QEYSEN -> AA0830IOMQEY,BA2019 -> AA0830,F0C0Y76 -> F16C0Y165
P031107,0.7,0.7,BA2019QEYSEN -> AA0830IOMQEY,BA2019 -> AA0830,F0C0Y76 -> F16C0Y165
P031108,0.32,0.32,AA0892IOMTBO,AA0892,F16C0Y165
P031110,2.93,2.93,AA0892IOMTBO,AA0892,F16C0Y165
P031111,104.63,64.75,AA0892IOMTBO,AA0892,F16C0Y165
P031112,36.38,36.38,AA0892IOMTBO,AA0892,F16C0Y165
P031113,2.24,2.24,AA0892IOMTBO,AA0892,F16C0Y165
P031114,9.8,9.8,AA0892IOMTBO,AA0892,F16C0Y165
P031117,48.0,48.0,AA0892IOMTBO,AA0892,F16C0Y165
P031118,0.58,0.58,AA0892IOMTBO,AA0892,F16C0Y165
P031119,0.8,0.8,BA2174QEYTFB -> AA0830IOMQEY,BA2174 -> AA0830,F12C12Y48 -> F16C0Y165
P031121,0.08,0.08,BA2174QEYTFB -> AA0830IOMQEY,BA2174 -> AA0830,F12C12Y48 -> F16C0Y165
P031122,13.51,4.43,BA2174QEYTFB -> AA0830IOMQEY,BA2174 -> AA0830,F12C12Y48 -> F16C0Y165
P031123,2.55,2.55,BA2174QEYTFB -> AA0830IOMQEY,BA2174 -> AA0830,F12C12Y48 -> F16C0Y165
P031125,0.4,0.4,BA2174QEYTFB -> AA0830IOMQEY,BA2174 -> AA0830,F12C12Y48 -> F16C0Y165
P031127,1.83,1.83,BA2174QEYTFB -> AA0830IOMQEY,BA2174 -> AA0830,F12C12Y48 -> F16C0Y165
P031128,0.32,0.32,BA2174QEYTFB -> AA0830IOMQEY,BA2174 -> AA0830,F12C12Y48 -> F16C0Y165
P031129,0.3,0.3,BA2174QEYTFB -> AA0830IOMQEY,BA2174 -> AA0830,F12C12Y48 -> F16C0Y165
P031130,8.18,8.18,AA0852IOMTFB,AA0852,F16C0Y165
P031132,31.76,31.76,AA0852IOMTFB,AA0852,F16C0Y165
P031134,73.74,73.74,AA0852IOMTFB,AA0852,F16C0Y165
P031135,18.29,18.29,AA0852IOMTFB,AA0852,F16C0Y165
P031136,29.92,13.02,AA0852IOMTFB,AA0852,F16C0Y165
P031137,2.34,2.34,AA0852IOMTFB,AA0852,F16C0Y165
P031140,8.39,8.39,AA0852IOMTFB,AA0852,F16C0Y165
P031141,7.66,7.66,AA0860IOMTFB,AA0860,F16C0Y165
P031143,12.42,12.42,AA0860IOMTFB,AA0860,F16C0Y165
P031144,18.3,5.84,AA0860IOMTFB,AA0860,F16C0Y165
P031145,69.65,69.65,AA0860IOMTFB,AA0860,F16C0Y165
P031146,9.24,9.24,AA0860IOMTFB,AA0860,F16C0Y165
P031147,22.31,22.31,AA0860IOMTFB,AA0860,F16C0Y165
P031148,3.41,3.41,AA0860IOMTFB,AA0860,F16C0Y165
P031149,1.83,1.83,AA0860IOMTFB,AA0860,F16C0Y165
P031150,19.89,19.89,AA0860IOMTFB,AA0860,F16C0Y165
P031151,12.75,12.75,AA0860IOMTFB,AA0860,F16C0Y165
P031154,3.7,3.7,AA0838IOMTKD,AA0838,F16C0Y165
P031155,131.36,113.48,AA0838IOMTKD,AA0838,F16C0Y165
P031156,6.9,6.9,AA0838IOMTKD,AA0838,F16C0Y165
P031157,2.31,2.31,AA0838IOMTKD,AA0838,F16C0Y165
P031158,5.72,5.72,AA0838IOMTKD,AA0838,F16C0Y165
P031161,32.89,32.89,AA0838IOMTKD,AA0838,F16C0Y165
P031164,3.6,3.6,AA0731JBIBOD,,
P031165,0.08,0.08,AA0731JBIBOD,,
P031166,0.1,0.1,AA0731JBIBOD,,
P031167,0.08,0.08,AA0731JBIBOD,,
P031169,0.78,0.78,AA0731JBIBOD,,
P031170,0.69,0.69,AA0731JBIBOD,,
P031171,8.69,8.69,AA0731JBIBOD,,
P031172,1.38,1.38,AA0731JBIBOD,,
P031173,3.23,3.23,AA0731JBIBOD,,
P031177,0.1,0.1,AA0121TFBBOD -> AA0731JBITFB,AA0121 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031178,0.06,0.06,AA0121TFBBOD -> AA0731JBITFB,AA0121 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031183,1.12,1.12,AA0121TFBBOD -> AA0731JBITFB,AA0121 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031184,0.32,0.32,AA0121TFBBOD -> AA0731JBITFB,AA0121 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031188,1.45,1.45,AA0125TFBGBJ -> AA0731JBITFB,AA0125 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031189,0.51,0.51,AA0125TFBGBJ -> AA0731JBITFB,AA0125 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031194,1.0,1.0,AA0125TFBGBJ -> AA0731JBITFB,AA0125 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031195,0.7,0.7,AA0125TFBGBJ -> AA0731JBITFB,AA0125 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031197,23.62,23.62,AA0731JBITFB,super_AA0731,F16C0Y165
P031198,6.36,6.36,AA0731JBITFB,super_AA0731,F16C0Y165
P031199,34.47,34.47,AA0731JBITFB,super_AA0731,F16C0Y165
P031200,17.25,17.25,AA0731JBITFB,super_AA0731,F16C0Y165
P031201,0.9,0.9,AA0731JBITFB,super_AA0731,F16C0Y165
P031202,1.47,1.47,AA0731JBITFB,super_AA0731,F16C0Y165
P031204,45.49,35.56,AA0731JBITFB,super_AA0731,F16C0Y165
P031205,26.54,26.54,AA0731JBITFB,super_AA0731,F16C0Y165
P031206,5.41,5.41,AA0731JBITFB,super_AA0731,F16C0Y165
P031208,1.28,1.28,BA2204TFBZWS -> AA0731JBITFB,BA2204 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031209,0.41,0.41,BA2204TFBZWS -> AA0731JBITFB,BA2204 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031210,1.36,1.36,BA2204TFBZWS -> AA0731JBITFB,BA2204 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031211,3.05,3.05,BA2204TFBZWS -> AA0731JBITFB,BA2204 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031215,0.22,0.22,BA2204TFBZWS -> AA0731JBITFB,BA2204 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031216,1.84,1.84,BA2204TFBZWS -> AA0731JBITFB,BA2204 -> super_AA0731,F0C0Y76 -> F16C0Y165
P031218,0.02,0.02,AA0103TFBBOD -> AA0810LPBTFB,AA0103 -> AA0810,F0C0Y76 -> F16C0Y165
P031219,0.02,0.02,AA0103TFBBOD -> AA0810LPBTFB,AA0103 -> AA0810,F0C0Y76 -> F16C0Y165
P031220,0.02,0.02,AA0103TFBBOD -> AA0810LPBTFB,AA0103 -> AA0810,F0C0Y76 -> F16C0Y165
P031225,1.35,1.35,AA0103TFBBOD -> AA0810LPBTFB,AA0103 -> AA0810,F0C0Y76 -> F16C0Y165
P031227,0.02,0.02,AA0103TFBBOD -> AA0810LPBTFB,AA0103 -> AA0810,F0C0Y76 -> F16C0Y165
P031239,0.45,0.45,AA0111TFBBOD -> AA0810LPBTFB,AA0111 -> AA0810,F0C0Y76 -> F16C0Y165
P031240,0.36,0.36,AA0828LPBPBL,AA0828,F16C0Y165
P031242,0.82,0.82,AA0828LPBPBL,AA0828,F16C0Y165
P031243,110.3,81.52,AA0828LPBPBL,AA0828,F16C0Y165
P031244,66.27,66.27,AA0828LPBPBL,AA0828,F16C0Y165
P031245,0.39,0.39,AA0828LPBPBL,AA0828,F16C0Y165
P031246,1.1,1.1,AA0828LPBPBL,AA0828,F16C0Y165
P031249,13.54,13.54,AA0828LPBPBL,AA0828,F16C0Y165
P031250,1.0,1.0,AA0828LPBPBL,AA0828,F16C0Y165
P031251,4.14,4.14,BA2055TFBQEY -> AA0810LPBTFB,BA2055 -> AA0810,F16C0Y165 -> F16C0Y165
P031253,1.2,1.2,BA2055TFBQEY -> AA0810LPBTFB,BA2055 -> AA0810,F16C0Y165 -> F16C0Y165
P031256,2.47,2.47,BA2055TFBQEY -> AA0810LPBTFB,BA2055 -> AA0810,F16C0Y165 -> F16C0Y165
P031258,0.66,0.66,BA2055TFBQEY -> AA0810LPBTFB,BA2055 -> AA0810,F16C0Y165 -> F16C0Y165
P031261,3.08,3.08,BA2055TFBQEY -> AA0810LPBTFB,BA2055 -> AA0810,F16C0Y165 -> F16C0Y165
P031267,0.71,0.71,BA2135TFBQEY -> AA0810LPBTFB,BA2135 -> AA0810,F16C0Y165 -> F16C0Y165
P031272,0.66,0.66,BA2135TFBQEY -> AA0810LPBTFB,BA2135 -> AA0810,F16C0Y165 -> F16C0Y165
P031273,20.23,20.23,AA0810LPBTFB,AA0810,F16C0Y165
P031274,7.29,7.29,AA0810LPBTFB,AA0810,F16C0Y165
P031275,20.14,20.14,AA0810LPBTFB,AA0810,F16C0Y165
P031276,7.29,7.29,AA0810LPBTFB,AA0810,F16C0Y165
P031277,7.29,7.29,AA0810LPBTFB,AA0810,F16C0Y165
P031278,29.98,29.98,AA0810LPBTFB,AA0810,F16C0Y165
P031279,33.16,10.61,AA0810LPBTFB,AA0810,F16C0Y165
P031280,9.22,9.22,AA0810LPBTFB,AA0810,F16C0Y165
P031282,7.29,7.29,AA0810LPBTFB,AA0810,F16C0Y165
P031283,24.37,24.37,AA0810LPBTFB,AA0810,F16C0Y165
P031286,2.35,2.35,AA0894LPBTKD,AA0894,F16C0Y165
P031287,136.97,131.46,AA0894LPBTKD,AA0894,F16C0Y165
P031288,7.87,7.87,AA0894LPBTKD,AA0894,F16C0Y165
P031289,0.3,0.3,AA0894LPBTKD,AA0894,F16C0Y165
P031290,1.32,1.32,AA0894LPBTKD,AA0894,F16C0Y165
P031293,21.38,21.38,AA0894LPBTKD,AA0894,F16C0Y165
P031294,0.32,0.32,AA0894LPBTKD,AA0894,F16C0Y165
P031295,0.71,0.71,BA2204TFBZWS -> AA0810LPBTFB,BA2204 -> AA0810,F0C0Y76 -> F16C0Y165
P031297,0.75,0.75,BA2204TFBZWS -> AA0810LPBTFB,BA2204 -> AA0810,F0C0Y76 -> F16C0Y165
P031305,1.67,1.67,BA2204TFBZWS -> AA0810LPBTFB,BA2204 -> AA0810,F0C0Y76 -> F16C0Y165
P031306,1.84,1.84,BA2114TFBZZD -> AA0810LPBTFB,BA2114 -> AA0810,F12C12Y48 -> F16C0Y165
P031316,1.52,1.52,BA2114TFBZZD -> AA0810LPBTFB,BA2114 -> AA0810,F12C12Y48 -> F16C0Y165
P031320,5.48,5.48,AA0143QEYBOD -> BA2478MBTQEY,AA0143,F0C0Y76
P031321,1.11,1.11,AA0143QEYBOD -> BA2478MBTQEY,AA0143,F0C0Y76
P031325,0.04,0.04,AA0143QEYBOD -> BA2478MBTQEY,AA0143,F0C0Y76
P031329,0.46,0.46,BA2091QEYNGS -> BA2478MBTQEY,BA2091,F0C0Y76
P031337,1.38,1.38,BA2091QEYNGS -> BA2478MBTQEY,BA2091,F0C0Y76
P031339,1.07,1.07,BA2478MBTQEY,,
P031340,1.88,1.88,BA2478MBTQEY,,
P031341,0.33,0.33,BA2478MBTQEY,,
P031342,0.08,0.08,BA2478MBTQEY,,
P031345,4.5,4.5,BA2478MBTQEY,,
P031347,3.62,3.62,BA2478MBTQEY,,
P031348,1.45,1.45,BA2478MBTQEY,,
P031349,0.26,0.26,BA2478MBTQEY,,
P031351,2.51,2.51,BA2019QEYSEN -> BA2478MBTQEY,BA2019,F0C0Y76
P031353,0.03,0.03,BA2019QEYSEN -> BA2478MBTQEY,BA2019,F0C0Y76
P031358,0.05,0.05,BA2019QEYSEN -> BA2478MBTQEY,BA2019,F0C0Y76
P031359,0.3,0.3,BA2019QEYSEN -> BA2478MBTQEY,BA2019,F0C0Y76
P031362,0.44,0.44,BA2042QEYTFB -> BA2478MBTQEY,BA2042,F0C0Y76
P031364,0.29,0.29,BA2042QEYTFB -> BA2478MBTQEY,BA2042,F0C0Y76
P031369,0.67,0.67,BA2042QEYTFB -> BA2478MBTQEY,BA2042,F0C0Y76
P031370,0.1,0.1,BA2042QEYTFB -> BA2478MBTQEY,BA2042,F0C0Y76
P031371,0.2,0.2,BA2042QEYTFB -> BA2478MBTQEY,BA2042,F0C0Y76
P031373,0.52,0.52,BA2174QEYTFB -> BA2478MBTQEY,BA2174,F12C12Y48
P031375,0.46,0.46,BA2174QEYTFB -> BA2478MBTQEY,BA2174,F12C12Y48
P031376,2.07,2.07,BA2174QEYTFB -> BA2478MBTQEY,BA2174,F12C12Y48
P031380,0.67,0.67,BA2174QEYTFB -> BA2478MBTQEY,BA2174,F12C12Y48
P031381,0.14,0.14,BA2174QEYTFB -> BA2478MBTQEY,BA2174,F12C12Y48
P031384,0.44,0.44,BA2478MBTTFB,,
P031386,0.29,0.29,BA2478MBTTFB,,
P031391,0.67,0.67,BA2478MBTTFB,,
P031392,0.1,0.1,BA2478MBTTFB,,
P031394,3.66,3.66,BA2478MBTTUT,super_BA2478,F0C0Y76
P031395,15.54,15.54,BA2478MBTTUT,super_BA2478,F0C0Y76
P031396,7.49,7.49,BA2478MBTTUT,super_BA2478,F0C0Y76
P031397,24.12,15.62,BA2478MBTTUT,super_BA2478,F0C0Y76
P031398,1.93,1.93,BA2478MBTTUT,super_BA2478,F0C0Y76
P031400,4.94,4.94,BA2478MBTTUT,super_BA2478,F0C0Y76
P031402,19.48,19.48,BA2478MBTTUT,super_BA2478,F0C0Y76
P031403,7.1,7.1,BA2478MBTTUT,super_BA2478,F0C0Y76
P031404,0.24,0.24,BA2478MBTTUT,super_BA2478,F0C0Y76
P031411,0.54,0.54,BA2042QEYTFB -> BA2380TFBZZK -> BA2478MBTQEY,BA2042 -> BA2380,F0C0Y76 -> F16C0Y165
P031422,1.05,1.05,BA2380TFBZZK -> BA2056QEYTFB -> BA2478MBTQEY,BA2380 -> BA2056,F16C0Y165 -> F0C0Y76
P031428,2.36,2.36,BA2404MBYCPJ,,
P031430,0.97,0.97,BA2404MBYCPJ,,
P031432,0.36,0.36,BA2404MBYCPJ,,
P031433,0.67,0.67,BA2404MBYCPJ,,
P031435,8.27,8.27,BA2404MBYCPJ,,
P031446,0.86,0.86,BA2064TFBFBU -> AA0325TKDTFB -> BA2404MBYTKD,BA2064 -> AA0325 -> super_BA2404,F0C0Y76 -> F16C0Y165 -> F0C0Y76
P031450,1.16,1.16,AA0226TKDHEM -> BA2076MBYTKD,super_AA0226 -> BA2076,F16C0Y165 -> F0C0Y76
P031452,0.81,0.81,AA0226TKDHEM -> BA2076MBYTKD,super_AA0226 -> BA2076,F16C0Y165 -> F0C0Y76
P031461,0.37,0.37,BA2506TFBHFH -> BA2474MBYTFB,BA2506,F0C0Y72
P031468,0.04,0.04,BA2506TFBHFH -> BA2474MBYTFB,BA2506,F0C0Y72
P031472,30.84,13.96,BA2420MBYNGS,BA2420,F0C0Y76
P031473,6.12,6.12,BA2420MBYNGS,BA2420,F0C0Y76
P031474,19.45,19.45,BA2420MBYNGS,BA2420,F0C0Y76
P031475,2.37,2.37,BA2420MBYNGS,BA2420,F0C0Y76
P031476,1.78,1.78,BA2420MBYNGS,BA2420,F0C0Y76
P031477,2.01,2.01,BA2420MBYNGS,BA2420,F0C0Y76
P031478,0.63,0.63,BA2420MBYNGS,BA2420,F0C0Y76
P031479,7.12,7.12,BA2420MBYNGS,BA2420,F0C0Y76
P031480,22.25,22.25,BA2420MBYNGS,BA2420,F0C0Y76
P031481,0.31,0.31,BA2420MBYNGS,BA2420,F0C0Y76
P031482,3.0,3.0,BA2196MBYNNI,BA2196,F0C0Y76
P031483,9.79,9.79,BA2196MBYNNI,BA2196,F0C0Y76
P031485,6.16,6.16,BA2196MBYNNI,BA2196,F0C0Y76
P031486,0.33,0.33,BA2196MBYNNI,BA2196,F0C0Y76
P031487,5.67,5.67,BA2196MBYNNI,BA2196,F0C0Y76
P031489,0.33,0.33,BA2196MBYNNI,BA2196,F0C0Y76
P031490,9.88,9.88,BA2196MBYNNI,BA2196,F0C0Y76
P031492,2.99,2.99,BA2196MBYNNI,BA2196,F0C0Y76
P031501,1.25,1.25,BA2133CPJTFB -> BA2404MBYCPJ,BA2133,F0C0Y76
P031512,1.26,1.26,BA2231CPJTFB -> BA2404MBYCPJ,BA2231,F0C0Y76
P031516,4.25,4.25,AA0325TKDTFB -> BA2404MBYTKD,AA0325 -> super_BA2404,F16C0Y165 -> F0C0Y76
P031523,11.93,11.93,AA0325TKDTFB -> BA2404MBYTKD,AA0325 -> super_BA2404,F16C0Y165 -> F0C0Y76
P031527,3.7,3.7,BA2474MBYTFB,,
P031528,0.11,0.11,BA2474MBYTFB,,
P031529,0.65,0.65,BA2474MBYTFB,,
P031530,0.33,0.33,BA2474MBYTFB,,
P031531,1.56,1.56,BA2474MBYTFB,,
P031532,0.32,0.32,BA2474MBYTFB,,
P031534,15.22,15.22,BA2474MBYTFB,,
P031535,0.91,0.91,BA2474MBYTFB,,
P031536,0.63,0.63,BA2474MBYTFB,,
P031537,0.33,0.33,BA2076MBYTKD,BA2076,F0C0Y76
P031538,24.65,24.65,BA2076MBYTKD,BA2076,F0C0Y76
P031539,0.66,0.66,BA2076MBYTKD,BA2076,F0C0Y76
P031540,3.99,3.99,BA2076MBYTKD,BA2076,F0C0Y76
P031541,2.88,2.88,BA2076MBYTKD,BA2076,F0C0Y76
P031542,8.64,8.64,BA2076MBYTKD,BA2076,F0C0Y76
P031543,2.3,2.3,BA2076MBYTKD,BA2076,F0C0Y76
P031545,25.87,22.6,BA2076MBYTKD,BA2076,F0C0Y76
P031546,3.68,3.68,BA2076MBYTKD,BA2076,F0C0Y76
P031547,3.97,3.97,BA2076MBYTKD,BA2076,F0C0Y76
P031548,0.33,0.33,BA2078MBYTKD,BA2078,F0C0Y76
P031549,29.71,29.71,BA2078MBYTKD,BA2078,F0C0Y76
P031550,0.48,0.48,BA2078MBYTKD,BA2078,F0C0Y76
P031551,7.28,7.28,BA2078MBYTKD,BA2078,F0C0Y76
P031552,2.42,2.42,BA2078MBYTKD,BA2078,F0C0Y76
P031553,7.22,7.22,BA2078MBYTKD,BA2078,F0C0Y76
P031554,1.32,1.32,BA2078MBYTKD,BA2078,F0C0Y76
P031556,21.88,18.31,BA2078MBYTKD,BA2078,F0C0Y76
P031557,0.66,0.66,BA2078MBYTKD,BA2078,F0C0Y76
P031558,4.63,4.63,BA2078MBYTKD,BA2078,F0C0Y76
P031559,0.34,0.34,BA2404MBYTKD,super_BA2404,F0C0Y76
P031560,19.94,19.94,BA2404MBYTKD,super_BA2404,F0C0Y76
P031561,0.33,0.33,BA2404MBYTKD,super_BA2404,F0C0Y76
P031562,7.92,7.92,BA2404MBYTKD,super_BA2404,F0C0Y76
P031563,5.92,5.92,BA2404MBYTKD,super_BA2404,F0C0Y76
P031564,10.85,10.85,BA2404MBYTKD,super_BA2404,F0C0Y76
P031565,0.7,0.7,BA2404MBYTKD,super_BA2404,F0C0Y76
P031566,1.36,1.36,BA2404MBYTKD,super_BA2404,F0C0Y76
P031567,13.91,4.51,BA2404MBYTKD,super_BA2404,F0C0Y76
P031568,3.71,3.71,BA2404MBYTKD,super_BA2404,F0C0Y76
P031569,3.38,3.38,BA2404MBYTKD,super_BA2404,F0C0Y76
P031570,5.94,5.94,BA2472MBYTUT,BA2472,F0C0Y76
P031571,5.61,5.61,BA2472MBYTUT,BA2472,F0C0Y76
P031572,8.71,8.71,BA2472MBYTUT,BA2472,F0C0Y76
P031573,3.14,3.14,BA2472MBYTUT,BA2472,F0C0Y76
P031574,1.84,1.84,BA2472MBYTUT,BA2472,F0C0Y76
P031575,0.75,0.75,BA2472MBYTUT,BA2472,F0C0Y76
P031576,1.4,1.4,BA2472MBYTUT,BA2472,F0C0Y76
P031577,2.67,2.67,BA2472MBYTUT,BA2472,F0C0Y76
P031578,38.17,36.51,BA2472MBYTUT,BA2472,F0C0Y76
P031579,6.46,6.46,BA2472MBYTUT,BA2472,F0C0Y76
P031580,2.97,2.97,BA2472MBYTUT,BA2472,F0C0Y76
P031581,5.21,5.21,BA2474MBYTUT,super_BA2474,F0C0Y76
P031582,2.33,2.33,BA2474MBYTUT,super_BA2474,F0C0Y76
P031583,6.96,6.96,BA2474MBYTUT,super_BA2474,F0C0Y76
P031584,3.96,3.96,BA2474MBYTUT,super_BA2474,F0C0Y76
P031585,3.49,3.49,BA2474MBYTUT,super_BA2474,F0C0Y76
P031586,0.2,0.2,BA2474MBYTUT,super_BA2474,F0C0Y76
P031588,1.34,1.34,BA2474MBYTUT,super_BA2474,F0C0Y76
P031589,42.93,42.93,BA2474MBYTUT,super_BA2474,F0C0Y76
P031590,3.05,3.05,BA2474MBYTUT,super_BA2474,F0C0Y76
P031591,2.19,2.19,BA2474MBYTUT,super_BA2474,F0C0Y76
P031593,45.54,45.54,AA0703MBYZWS,AA0703,F16C0Y165
P031594,0.67,0.67,AA0703MBYZWS,AA0703,F16C0Y165
P031595,3.34,3.34,AA0703MBYZWS,AA0703,F16C0Y165
P031596,13.35,13.35,AA0703MBYZWS,AA0703,F16C0Y165
P031597,0.77,0.77,AA0703MBYZWS,AA0703,F16C0Y165
P031598,2.01,2.01,AA0703MBYZWS,AA0703,F16C0Y165
P031599,0.88,0.88,AA0703MBYZWS,AA0703,F16C0Y165
P031600,87.22,87.22,AA0703MBYZWS,AA0703,F16C0Y165
P031601,2.2,2.2,AA0703MBYZWS,AA0703,F16C0Y165
P031602,3.37,3.37,AA0703MBYZWS,AA0703,F16C0Y165
P031604,14.06,14.06,AA0707MBYZWS,AA0707,F0C0Y76
P031605,0.32,0.32,AA0707MBYZWS,AA0707,F0C0Y76
P031606,4.2,4.2,AA0707MBYZWS,AA0707,F0C0Y76
P031607,0.33,0.33,AA0707MBYZWS,AA0707,F0C0Y76
P031609,1.58,1.58,AA0707MBYZWS,AA0707,F0C0Y76
P031610,0.31,0.31,AA0707MBYZWS,AA0707,F0C0Y76
P031611,38.03,38.03,AA0707MBYZWS,AA0707,F0C0Y76
P031612,1.99,1.99,AA0707MBYZWS,AA0707,F0C0Y76
P031613,1.87,1.87,AA0707MBYZWS,AA0707,F0C0Y76
P031614,0.3,0.3,AA0709MBYZWS,AA0709,F16C0Y165
P031615,57.29,57.29,AA0709MBYZWS,AA0709,F16C0Y165
P031616,0.33,0.33,AA0709MBYZWS,AA0709,F16C0Y165
P031617,12.78,12.78,AA0709MBYZWS,AA0709,F16C0Y165
P031618,16.77,16.77,AA0709MBYZWS,AA0709,F16C0Y165
P031619,0.6,0.6,AA0709MBYZWS,AA0709,F16C0Y165
P031620,2.2,2.2,AA0709MBYZWS,AA0709,F16C0Y165
P031621,0.33,0.33,AA0709MBYZWS,AA0709,F16C0Y165
P031622,112.8,62.76,AA0709MBYZWS,AA0709,F16C0Y165
P031623,9.24,9.24,AA0709MBYZWS,AA0709,F16C0Y165
P031624,2.17,2.17,AA0709MBYZWS,AA0709,F16C0Y165
P031626,20.13,20.13,AA0711MBYZWS,AA0711,F0C0Y76
P031628,3.13,3.13,AA0711MBYZWS,AA0711,F0C0Y76
P031629,2.85,2.85,AA0711MBYZWS,AA0711,F0C0Y76
P031630,0.29,0.29,AA0711MBYZWS,AA0711,F0C0Y76
P031631,0.3,0.3,AA0711MBYZWS,AA0711,F0C0Y76
P031633,70.7,34.87,AA0711MBYZWS,AA0711,F0C0Y76
P031634,4.06,4.06,AA0711MBYZWS,AA0711,F0C0Y76
P031635,0.95,0.95,AA0711MBYZWS,AA0711,F0C0Y76
P031639,0.43,0.43,AA0093TFBBOD -> AA3473MHCTFB,AA0093 -> AA3473,F16C0Y165 -> F0C0Y76
P031646,1.09,1.09,AA0093TFBBOD -> AA3473MHCTFB,AA0093 -> AA3473,F16C0Y165 -> F0C0Y76
P031661,0.92,0.92,AA0121TFBBOD -> AA3477MHCTFB,AA0121 -> AA3477,F0C0Y76 -> F0C0Y76
P031681,0.35,0.35,BA2181TFBQEY -> AA3473MHCTFB,BA2181 -> AA3473,F0C0Y76 -> F0C0Y76
P031683,0.79,0.79,BA2181TFBQEY -> AA3473MHCTFB,BA2181 -> AA3473,F0C0Y76 -> F0C0Y76
P031686,0.68,0.68,BA2181TFBQEY -> AA3473MHCTFB,BA2181 -> AA3473,F0C0Y76 -> F0C0Y76
P031689,0.53,0.53,BA2181TFBQEY -> AA3473MHCTFB,BA2181 -> AA3473,F0C0Y76 -> F0C0Y76
P031692,0.35,0.35,BA2047TFBQEY -> AA3475MHCTFB,BA2047 -> AA3475,F0C0Y76 -> F0C0Y76
P031694,0.35,0.35,BA2047TFBQEY -> AA3475MHCTFB,BA2047 -> AA3475,F0C0Y76 -> F0C0Y76
P031695,0.35,0.35,BA2047TFBQEY -> AA3475MHCTFB,BA2047 -> AA3475,F0C0Y76 -> F0C0Y76
P031697,0.09,0.09,BA2047TFBQEY -> AA3475MHCTFB,BA2047 -> AA3475,F0C0Y76 -> F0C0Y76
P031699,1.35,1.35,BA2047TFBQEY -> AA3475MHCTFB,BA2047 -> AA3475,F0C0Y76 -> F0C0Y76
P031700,0.35,0.35,BA2047TFBQEY -> AA3475MHCTFB,BA2047 -> AA3475,F0C0Y76 -> F0C0Y76
P031703,0.35,0.35,BA2055TFBQEY -> AA3475MHCTFB,BA2055 -> AA3475,F16C0Y165 -> F0C0Y76
P031704,0.86,0.86,BA2055TFBQEY -> AA3475MHCTFB,BA2055 -> AA3475,F16C0Y165 -> F0C0Y76
P031705,0.35,0.35,BA2055TFBQEY -> AA3475MHCTFB,BA2055 -> AA3475,F16C0Y165 -> F0C0Y76
P031706,0.35,0.35,BA2055TFBQEY -> AA3475MHCTFB,BA2055 -> AA3475,F16C0Y165 -> F0C0Y76
P031708,0.09,0.09,BA2055TFBQEY -> AA3475MHCTFB,BA2055 -> AA3475,F16C0Y165 -> F0C0Y76
P031710,1.35,1.35,BA2055TFBQEY -> AA3475MHCTFB,BA2055 -> AA3475,F16C0Y165 -> F0C0Y76
P031711,0.35,0.35,BA2055TFBQEY -> AA3475MHCTFB,BA2055 -> AA3475,F16C0Y165 -> F0C0Y76
P031714,25.16,25.16,AA3479MHCQEY,AA3479,F0C0Y76
P031715,2.23,2.23,AA3479MHCQEY,AA3479,F0C0Y76
P031716,4.39,4.39,AA3479MHCQEY,AA3479,F0C0Y76
P031718,0.74,0.74,AA3479MHCQEY,AA3479,F0C0Y76
P031719,3.65,3.65,AA3479MHCQEY,AA3479,F0C0Y76
P031721,51.31,27.71,AA3479MHCQEY,AA3479,F0C0Y76
P031722,1.14,1.14,AA3479MHCQEY,AA3479,F0C0Y76
P031724,1.86,1.86,AA3473MHCTFB,AA3473,F0C0Y76
P031725,15.48,1.06,AA3473MHCTFB,AA3473,F0C0Y76
P031726,8.87,8.87,AA3473MHCTFB,AA3473,F0C0Y76
P031727,23.47,23.47,AA3473MHCTFB,AA3473,F0C0Y76
P031728,9.62,9.62,AA3473MHCTFB,AA3473,F0C0Y76
